cuda
tensor(0.3301, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1201, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0157, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0019, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 254 ends after 109 steps.
tensor(0.2413, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3470, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0937, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0072, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 255 ends after 83 steps.
tensor(0.2066, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1383, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0350, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0119, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0072, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 256 ends after 102 steps.
tensor(0.3584, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2905, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0651, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0043, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 257 ends after 117 steps.
tensor(0.0702, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3897, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0881, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0168, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0114, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0015, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 258 ends after 92 steps.
tensor(0.0293, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0117, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0101, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0014, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 259 ends after 120 steps.
tensor(0.0403, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0487, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0402, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0142, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0013, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 260 ends after 80 steps.
tensor(0.2661, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3574, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0477, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0137, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0035, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 261 ends after 80 steps.
tensor(0.0569, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0612, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0239, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0058, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0014, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 262 ends after 119 steps.
tensor(0.1676, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2719, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0319, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0305, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0206, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0169, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0108, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0025, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 263 ends after 97 steps.
tensor(0.0911, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1168, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0425, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0110, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0051, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 264 ends after 121 steps.
tensor(0.0774, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1497, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0467, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0075, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0019, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 265 ends after 137 steps.
tensor(0.1385, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0613, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0051, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 266 ends after 106 steps.
tensor(0.1907, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0701, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0295, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0031, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 267 ends after 149 steps.
tensor(0.1522, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0904, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0539, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0027, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 268 ends after 145 steps.
tensor(0.5824, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2974, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0690, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0148, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0126, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0091, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 269 ends after 75 steps.
tensor(0.1912, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0795, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0281, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0209, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0126, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0039, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 270 ends after 102 steps.
tensor(0.1328, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2238, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0301, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0103, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0013, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 271 ends after 133 steps.
tensor(0.1295, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3268, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0459, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0189, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0117, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0053, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 272 ends after 83 steps.
tensor(0.0424, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0105, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0080, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0015, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 273 ends after 134 steps.
tensor(0.1088, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1331, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0345, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0010, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 274 ends after 108 steps.
tensor(0.1930, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1342, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0098, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0018, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 275 ends after 109 steps.
tensor(0.3183, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3636, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0806, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0139, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0086, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 276 ends after 84 steps.
tensor(0.4392, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1889, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0057, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 277 ends after 93 steps.
tensor(0.0285, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0155, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0133, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0101, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0045, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 278 ends after 86 steps.
tensor(0.1048, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1440, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0559, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0176, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0096, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 279 ends after 84 steps.
tensor(0.0317, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0225, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0067, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 280 ends after 113 steps.
tensor(0.0260, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0153, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0048, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 281 ends after 108 steps.
tensor(0.0391, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0233, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0091, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0085, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0028, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 282 ends after 109 steps.
tensor(0.2327, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2926, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0612, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0131, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0103, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0042, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 283 ends after 78 steps.
tensor(0.0389, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1572, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1142, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0075, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 284 ends after 98 steps.
tensor(0.1390, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0514, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0178, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0016, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 285 ends after 113 steps.
tensor(0.0782, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0126, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0127, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0016, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 286 ends after 125 steps.
tensor(0.3327, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1034, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0138, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 287 ends after 132 steps.
tensor(0.0782, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0938, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0081, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0044, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 288 ends after 110 steps.
tensor(0.0494, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1119, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0272, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0112, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0076, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0013, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 289 ends after 110 steps.
tensor(0.0265, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0224, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0102, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 290 ends after 102 steps.
tensor(0.0405, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0148, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0104, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0083, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0037, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 291 ends after 111 steps.
tensor(0.6745, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3386, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0500, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0383, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0212, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0152, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0031, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 292 ends after 69 steps.
tensor(0.0732, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0513, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0154, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0083, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 293 ends after 89 steps.
tensor(0.0455, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0347, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0119, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0092, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0082, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0014, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 294 ends after 121 steps.
tensor(0.1719, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3324, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0466, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 295 ends after 92 steps.
tensor(0.1330, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3497, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0879, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0198, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0120, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0020, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 296 ends after 74 steps.
tensor(0.2658, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0864, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0074, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 297 ends after 141 steps.
tensor(0.1650, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5480, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1746, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0347, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0293, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0215, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0152, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0150, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0046, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 298 ends after 85 steps.
tensor(0.1784, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1393, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0973, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0357, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 299 ends after 127 steps.
tensor(0.1817, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3427, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0522, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0142, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0096, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0058, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 300 ends after 129 steps.
tensor(0.4439, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3015, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0666, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0232, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0181, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0093, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 301 ends after 63 steps.
tensor(0.3270, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1415, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0093, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 302 ends after 146 steps.
tensor(0.0929, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3550, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0682, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0027, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 303 ends after 88 steps.
tensor(0.0328, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0155, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0195, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0305, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0140, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0092, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0012, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 304 ends after 77 steps.
tensor(0.0151, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0612, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0594, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0076, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 305 ends after 92 steps.
tensor(0.4398, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3300, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1189, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0417, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0033, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 306 ends after 88 steps.
tensor(0.2584, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3926, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0664, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0127, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0046, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 307 ends after 97 steps.
tensor(0.3045, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2032, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0208, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0076, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0080, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0063, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 308 ends after 119 steps.
tensor(0.1347, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3726, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0622, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0125, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0151, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0109, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0099, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0018, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 309 ends after 64 steps.
tensor(0.7242, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3832, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0960, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0026, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 310 ends after 97 steps.
tensor(0.0808, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1027, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0749, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0052, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 311 ends after 92 steps.
tensor(0.2486, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4393, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1094, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0248, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0195, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0119, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0037, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 312 ends after 76 steps.
tensor(0.0382, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1096, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0267, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 313 ends after 119 steps.
tensor(0.1765, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0401, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0070, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0011, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 314 ends after 136 steps.
tensor(0.0270, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 315 ends after 181 steps.
tensor(0.0928, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1157, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0244, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0025, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 316 ends after 104 steps.
tensor(0.4813, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1966, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0160, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 317 ends after 66 steps.
tensor(0.0620, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0410, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0102, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 318 ends after 118 steps.
tensor(0.2879, device='cuda:0', grad_fn=<HuberLossBackward0>)
